Date,Open,High,Low,Close,Adj Close,Volume
2010-05-17,1327.459717,1327.459717,1266.003296,1327.459717,845.841370,149192999
2010-05-18,1364.333618,1376.624878,1327.459717,1364.333618,869.337158,156527459
2010-05-19,1290.585815,1364.333618,1278.294556,1290.585815,822.345825,159198049
2010-05-20,1278.294556,1290.585815,1229.129395,1278.294556,814.514038,201634590
2010-05-21,1229.129395,1241.420654,1198.401123,1229.129395,783.186646,169095298
2010-05-24,1229.129395,1266.003296,1222.983765,1229.129395,783.186646,89144398
2010-05-25,1192.255493,1222.983765,1155.381592,1192.255493,759.690979,89229825
2010-05-26,1253.711914,1253.711914,1192.255493,1253.711914,798.850159,161295061
2010-05-27,1241.420654,1253.711914,1198.401123,1241.420654,791.018433,140469345
2010-05-31,1315.168457,1315.168457,1241.420654,1315.168457,838.009766,179917999
2010-06-01,1266.003296,1302.877197,1253.711914,1266.003296,806.682251,56078311
2010-06-02,1290.585815,1302.877197,1266.003296,1290.585815,822.345825,56877657
2010-06-03,1339.750977,1352.042358,1315.168457,1339.750977,853.673401,77953550
2010-06-04,1364.333618,1401.207520,1327.459717,1364.333618,869.337158,205973027
2010-06-07,1302.877197,1339.750977,1290.585815,1302.877197,830.177856,143066712
2010-06-08,1327.459717,1339.750977,1302.877197,1327.459717,845.841370,32687771
2010-06-09,1339.750977,1352.042358,1315.168457,1339.750977,853.673401,59747575
2010-06-10,1302.877197,1327.459717,1290.585815,1302.877197,845.712463,55319644
2010-06-11,1339.750977,1339.750977,1315.168457,1339.750977,869.647583,120786714
2010-06-14,1339.750977,1352.042358,1327.459717,1339.750977,869.647583,46282759
2010-06-15,1364.333618,1364.333618,1327.459717,1364.333618,885.604248,57316992
2010-06-16,1376.624878,1413.498779,1376.624878,1376.624878,893.582825,120845699
2010-06-17,1413.498779,1438.081421,1376.624878,1413.498779,917.518066,139663897
2010-06-18,1462.663940,1499.537842,1425.790039,1462.663940,949.431580,111839324
2010-06-21,1438.081421,1474.955200,1413.498779,1438.081421,933.474792,143760292
2010-06-22,1413.498779,1450.372681,1401.207520,1413.498779,917.518066,52813805
2010-06-23,1388.916260,1413.498779,1364.333618,1388.916260,901.561035,57325128
2010-06-24,1425.790039,1450.372681,1376.624878,1425.790039,925.496399,56692567
2010-06-25,1474.955200,1499.537842,1413.498779,1474.955200,957.409912,107848695
2010-06-28,1499.537842,1499.537842,1462.663940,1499.537842,973.366821,31752149
2010-06-29,1450.372681,1487.246582,1425.790039,1450.372681,941.453430,70293657
2010-06-30,1474.955200,1487.246582,1425.790039,1474.955200,957.409912,83162522
2010-07-01,1438.081421,1487.246582,1425.790039,1438.081421,933.474792,70600785
2010-07-02,1413.498779,1474.955200,1388.916260,1413.498779,917.518066,63575487
2010-07-05,1425.790039,1438.081421,1401.207520,1425.790039,925.496399,24200056
2010-07-06,1425.790039,1438.081421,1401.207520,1425.790039,925.496399,36234997
2010-07-07,1401.207520,1425.790039,1376.624878,1401.207520,909.539673,36084484
2010-07-08,1413.498779,1425.790039,1388.916260,1413.498779,917.518066,58466180
2010-07-09,1450.372681,1450.372681,1376.624878,1450.372681,941.453430,125428211
2010-07-12,1511.829102,1511.829102,1462.663940,1511.829102,981.345459,85936843
2010-07-13,1499.537842,1524.120483,1474.955200,1499.537842,973.366821,49492348
2010-07-14,1499.537842,1524.120483,1462.663940,1499.537842,973.366821,89667126
2010-07-15,1548.703003,1548.703003,1474.955200,1548.703003,1005.280396,106343564
2010-07-16,1499.537842,1524.120483,1474.955200,1499.537842,973.366821,77154204
2010-07-19,1474.955200,1474.955200,1450.372681,1474.955200,957.409912,87352480
2010-07-20,1499.537842,1499.537842,1450.372681,1499.537842,973.366821,46445476
2010-07-21,1487.246582,1511.829102,1462.663940,1487.246582,965.388733,61262875
2010-07-22,1474.955200,1499.537842,1450.372681,1474.955200,957.409912,73775797
2010-07-23,1499.537842,1511.829102,1487.246582,1499.537842,973.366821,62379519
2010-07-26,1511.829102,1524.120483,1487.246582,1511.829102,981.345459,78226101
2010-07-27,1474.955200,1511.829102,1450.372681,1474.955200,957.409912,133647443
2010-07-28,1474.955200,1487.246582,1462.663940,1474.955200,957.409912,97609740
2010-07-29,1487.246582,1487.246582,1450.372681,1487.246582,965.388733,77768460
2010-07-30,1474.955200,1499.537842,1462.663940,1474.955200,957.409912,45902409
2010-08-02,1438.081421,1499.537842,1425.790039,1438.081421,933.474792,81921806
2010-08-03,1388.916260,1474.955200,1364.333618,1388.916260,901.561035,185989370
2010-08-04,1425.790039,1438.081421,1339.750977,1425.790039,925.496399,167411179
2010-08-05,1450.372681,1450.372681,1413.498779,1450.372681,941.453430,84702230
2010-08-06,1474.955200,1474.955200,1425.790039,1474.955200,957.409912,65121297
2010-08-09,1487.246582,1487.246582,1450.372681,1487.246582,965.388733,48562828
2010-08-10,1487.246582,1487.246582,1450.372681,1487.246582,965.388733,44673897
2010-08-11,1450.372681,1487.246582,1438.081421,1450.372681,941.453430,56830876
2010-08-12,1450.372681,1450.372681,1413.498779,1450.372681,941.453430,64000585
2010-08-13,1450.372681,1474.955200,1438.081421,1450.372681,941.453430,55754911
2010-08-16,1474.955200,1474.955200,1438.081421,1474.955200,957.409912,28955454
2010-08-18,1450.372681,1487.246582,1450.372681,1450.372681,941.453430,33963064
2010-08-19,1487.246582,1487.246582,1450.372681,1487.246582,965.388733,94471340
2010-08-20,1474.955200,1487.246582,1462.663940,1474.955200,957.409912,19090748
2010-08-23,1487.246582,1487.246582,1462.663940,1487.246582,965.388733,56068141
2010-08-24,1487.246582,1499.537842,1474.955200,1487.246582,965.388733,72689662
2010-08-25,1474.955200,1487.246582,1462.663940,1474.955200,957.409912,65363338
2010-08-26,1474.955200,1487.246582,1450.372681,1474.955200,957.409912,23978354
2010-08-27,1450.372681,1474.955200,1425.790039,1450.372681,941.453430,46130212
2010-08-30,1425.790039,1462.663940,1413.498779,1425.790039,925.496399,75889081
2010-08-31,1450.372681,1450.372681,1401.207520,1450.372681,941.453430,44629150
2010-09-01,1474.955200,1487.246582,1425.790039,1474.955200,957.409912,83744235
2010-09-02,1450.372681,1499.537842,1438.081421,1450.372681,941.453430,29736495
2010-09-03,1487.246582,1487.246582,1450.372681,1487.246582,965.388733,61720516
2010-09-06,1524.120483,1524.120483,1487.246582,1524.120483,989.323792,116324206
2010-09-07,1548.703003,1548.703003,1511.829102,1548.703003,1005.280396,60412679
2010-09-15,1573.285645,1708.489868,1573.285645,1659.324707,1077.086426,181972299
2010-09-16,1634.742065,1659.324707,1610.159546,1634.742065,1061.129883,65432493
2010-09-17,1696.198608,1708.489868,1659.324707,1696.198608,1101.021606,57471573
2010-09-20,1622.450806,1671.615967,1610.159546,1622.450806,1053.151001,56422050
2010-09-21,1560.994263,1634.742065,1536.411743,1560.994263,1013.259094,168236967
2010-09-22,1536.411743,1573.285645,1511.829102,1536.411743,997.302185,179338321
2010-09-23,1548.703003,1560.994263,1524.120483,1548.703003,1005.280396,58877040
2010-09-24,1622.450806,1622.450806,1524.120483,1622.450806,1053.151001,149182830
2010-09-27,1634.742065,1659.324707,1610.159546,1634.742065,1061.129883,92746542
2010-09-28,1659.324707,1683.907227,1622.450806,1659.324707,1077.086426,156627123
2010-09-29,1720.781128,1720.781128,1659.324707,1720.781128,1116.978516,91745833
2010-09-30,1769.946289,1782.237549,1696.198608,1769.946289,1148.892212,83290662
2010-10-01,1683.907227,1769.946289,1671.615967,1683.907227,1093.043091,90016967
2010-10-04,1720.781128,1745.363770,1708.489868,1720.781128,1116.978516,109327383
2010-10-05,1708.489868,1733.072388,1696.198608,1708.489868,1109.000366,50572381
2010-10-06,1720.781128,1733.072388,1683.907227,1720.781128,1116.978516,42239247
2010-10-07,1720.781128,1720.781128,1671.615967,1720.781128,1116.978516,51231384
2010-10-08,1647.033325,1720.781128,1622.450806,1647.033325,1069.108154,164970427
2010-10-11,1671.615967,1683.907227,1634.742065,1671.615967,1085.064941,142922301
2010-10-12,1671.615967,1683.907227,1647.033325,1671.615967,1085.064941,103784842
2010-10-13,1696.198608,1696.198608,1659.324707,1696.198608,1101.021606,144085726
2010-10-14,1696.198608,1720.781128,1683.907227,1696.198608,1101.021606,110856921
2010-10-15,1708.489868,1708.489868,1671.615967,1708.489868,1109.000366,94221163
2010-10-18,1696.198608,1708.489868,1683.907227,1696.198608,1101.021606,39532046
2010-10-19,1683.907227,1696.198608,1671.615967,1683.907227,1093.043091,52685665
2010-10-20,1659.324707,1671.615967,1647.033325,1659.324707,1077.086426,80801094
2010-10-21,1671.615967,1683.907227,1647.033325,1671.615967,1085.064941,43638611
2010-10-22,1683.907227,1683.907227,1647.033325,1683.907227,1093.043091,60207249
2010-10-25,1696.198608,1708.489868,1671.615967,1696.198608,1101.021606,82403855
2010-10-26,1757.655029,1757.655029,1696.198608,1757.655029,1140.913574,153269055
2010-10-27,1708.489868,1757.655029,1696.198608,1708.489868,1109.000366,65993866
2010-10-28,1708.489868,1720.781128,1696.198608,1708.489868,1109.000366,42166024
2010-10-29,1720.781128,1733.072388,1696.198608,1720.781128,1116.978516,47167532
2010-11-01,1745.363770,1757.655029,1720.781128,1745.363770,1132.935425,57335298
2010-11-02,1733.072388,1733.072388,1696.198608,1733.072388,1124.956787,90920045
2010-11-03,1720.781128,1757.655029,1708.489868,1720.781128,1116.978516,50234744
2010-11-04,1745.363770,1757.655029,1733.072388,1745.363770,1132.935425,75758908
2010-11-05,1769.946289,1769.946289,1757.655029,1769.946289,1148.892212,67098306
2010-11-08,1757.655029,1782.237549,1733.072388,1757.655029,1140.913574,42942997
2010-11-09,1757.655029,1769.946289,1720.781128,1757.655029,1140.913574,69980427
2010-11-10,1757.655029,1769.946289,1720.781128,1757.655029,1140.913574,38665579
2010-11-11,1745.363770,1769.946289,1720.781128,1745.363770,1132.935425,44027098
2010-11-12,1696.198608,1745.363770,1671.615967,1696.198608,1101.021606,83756438
2010-11-15,1708.489868,1720.781128,1683.907227,1708.489868,1109.000366,35885156
2010-11-16,1733.072388,1745.363770,1696.198608,1733.072388,1124.956787,49905242
2010-11-18,1720.781128,1745.363770,1708.489868,1720.781128,1116.978516,50458479
2010-11-19,1745.363770,1769.946289,1720.781128,1745.363770,1132.935425,56448491
2010-11-22,1782.237549,1782.237549,1745.363770,1782.237549,1156.870850,57672935
2010-11-23,1720.781128,1782.237549,1708.489868,1720.781128,1116.978516,43498268
2010-11-24,1696.198608,1733.072388,1659.324707,1696.198608,1101.021606,86286685
2010-11-25,1708.489868,1733.072388,1696.198608,1708.489868,1109.000366,48227225
2010-11-26,1659.324707,1708.489868,1647.033325,1659.324707,1077.086426,50419834
2010-11-29,1671.615967,1671.615967,1610.159546,1671.615967,1085.064941,33476947
2010-11-30,1573.285645,1671.615967,1560.994263,1573.285645,1021.237549,182501128
2010-12-01,1647.033325,1659.324707,1573.285645,1647.033325,1069.108154,183924900
2010-12-02,1671.615967,1696.198608,1647.033325,1671.615967,1085.064941,112227810
2010-12-03,1647.033325,1671.615967,1634.742065,1647.033325,1069.108154,86522624
2010-12-06,1671.615967,1683.907227,1634.742065,1671.615967,1085.064941,70193993
2010-12-08,1659.324707,1696.198608,1647.033325,1659.324707,1077.086426,91011574
2010-12-09,1659.324707,1683.907227,1634.742065,1659.324707,1077.086426,68534282
2010-12-10,1647.033325,1659.324707,1634.742065,1647.033325,1069.108154,68941074
2010-12-13,1597.868164,1659.324707,1585.576904,1597.868164,1037.194336,87413498
2010-12-14,1647.033325,1671.615967,1597.868164,1647.033325,1069.108154,100870178
2010-12-15,1622.450806,1659.324707,1610.159546,1622.450806,1053.151001,88064366
2010-12-16,1585.576904,1622.450806,1573.285645,1585.576904,1029.215820,85589036
2010-12-17,1573.285645,1597.868164,1560.994263,1573.285645,1021.237549,74345305
2010-12-20,1536.411743,1573.285645,1499.537842,1536.411743,997.302185,166963708
2010-12-21,1585.576904,1597.868164,1536.411743,1585.576904,1029.215820,85454795
2010-12-22,1573.285645,1610.159546,1573.285645,1573.285645,1024.356934,62338840
2010-12-23,1560.994263,1585.576904,1548.703003,1560.994263,1016.354126,36475004
2010-12-27,1597.868164,1622.450806,1573.285645,1597.868164,1040.362549,89858318
2010-12-28,1585.576904,1610.159546,1573.285645,1585.576904,1032.359741,44812206
2010-12-29,1622.450806,1634.742065,1597.868164,1622.450806,1056.368164,71237415
2010-12-30,1597.868164,1647.033325,1573.285645,1597.868164,1040.362549,47891622
2011-01-03,1585.576904,1634.742065,1560.994263,1585.576904,1032.359741,95150682
2011-01-04,1622.450806,1634.742065,1573.285645,1622.450806,1056.368164,110279277
2011-01-05,1683.907227,1696.198608,1610.159546,1683.907227,1096.382202,152404622
2011-01-06,1647.033325,1696.198608,1622.450806,1647.033325,1072.373901,152925316
2011-01-07,1573.285645,1659.324707,1548.703003,1573.285645,1024.356934,216718438
2011-01-10,1474.955200,1548.703003,1425.790039,1474.955200,960.334534,304050578
2011-01-11,1425.790039,1487.246582,1388.916260,1425.790039,928.323608,348651253
2011-01-12,1450.372681,1462.663940,1401.207520,1450.372681,944.329285,270158703
2011-01-13,1438.081421,1474.955200,1425.790039,1438.081421,936.326294,260812656
2011-01-14,1413.498779,1450.372681,1388.916260,1413.498779,920.320740,202789879
2011-01-17,1388.916260,1425.790039,1376.624878,1388.916260,904.315186,141899219
2011-01-18,1376.624878,1401.207520,1339.750977,1376.624878,896.312378,274916135
2011-01-19,1413.498779,1438.081421,1364.333618,1413.498779,920.320740,233647087
2011-01-20,1425.790039,1450.372681,1388.916260,1425.790039,928.323608,265401270
2011-01-21,1376.624878,1401.207520,1315.168457,1376.624878,896.312378,284522528
2011-01-24,1352.042358,1376.624878,1327.459717,1352.042358,880.306946,117286269
2011-01-25,1388.916260,1401.207520,1339.750977,1388.916260,904.315186,242061579
2011-01-26,1462.663940,1474.955200,1364.333618,1462.663940,952.331909,317964898
2011-01-27,1474.955200,1499.537842,1450.372681,1474.955200,960.334534,266066375
2011-01-28,1487.246582,1487.246582,1450.372681,1487.246582,968.337646,195030322
2011-01-31,1462.663940,1487.246582,1413.498779,1462.663940,952.331909,292221067
2011-02-01,1499.537842,1524.120483,1474.955200,1499.537842,976.340271,217489308
2011-02-02,1499.537842,1536.411743,1487.246582,1499.537842,976.340271,140406292
2011-02-04,1462.663940,1499.537842,1462.663940,1462.663940,952.331909,120914854
2011-02-07,1474.955200,1499.537842,1450.372681,1474.955200,960.334534,132939625
2011-02-08,1487.500000,1512.500000,1450.000000,1487.500000,968.502380,358712000
2011-02-09,1425.000000,1462.500000,1387.500000,1425.000000,927.808960,294540000
2011-02-10,1400.000000,1400.000000,1350.000000,1400.000000,911.531921,220698000
2011-02-11,1387.500000,1400.000000,1350.000000,1387.500000,903.393066,135396000
2011-02-14,1400.000000,1400.000000,1375.000000,1400.000000,911.531921,187544000
2011-02-16,1400.000000,1400.000000,1337.500000,1400.000000,911.531921,293026000
2011-02-17,1387.500000,1400.000000,1362.500000,1387.500000,903.393066,177038000
2011-02-18,1475.000000,1487.500000,1375.000000,1475.000000,960.363770,547086000
2011-02-21,1500.000000,1512.500000,1462.500000,1500.000000,976.641296,390874000
2011-02-22,1487.500000,1487.500000,1437.500000,1487.500000,968.502380,233138000
2011-02-23,1450.000000,1475.000000,1450.000000,1450.000000,944.086487,146254000
2011-02-24,1412.500000,1462.500000,1387.500000,1412.500000,919.670593,199266000
2011-02-25,1437.500000,1437.500000,1387.500000,1437.500000,935.947815,155624000
2011-02-28,1450.000000,1450.000000,1412.500000,1450.000000,944.086487,135008000
2011-03-01,1475.000000,1475.000000,1425.000000,1475.000000,960.363770,169524000
2011-03-02,1487.500000,1487.500000,1437.500000,1487.500000,968.502380,159902000
2011-03-03,1475.000000,1500.000000,1462.500000,1475.000000,960.363770,154538000
2011-03-04,1550.000000,1550.000000,1487.500000,1550.000000,1009.195862,346090000
2011-03-07,1587.500000,1600.000000,1512.500000,1587.500000,1033.612061,300574000
2011-03-08,1600.000000,1612.500000,1575.000000,1600.000000,1041.750610,159952000
2011-03-09,1600.000000,1612.500000,1562.500000,1600.000000,1041.750610,200842000
2011-03-10,1587.500000,1587.500000,1562.500000,1587.500000,1033.612061,101850000
2011-03-11,1537.500000,1562.500000,1512.500000,1537.500000,1001.057373,142716000
2011-03-14,1537.500000,1550.000000,1512.500000,1537.500000,1001.057373,118040000
2011-03-15,1500.000000,1512.500000,1475.000000,1500.000000,976.641296,140100000
2011-03-16,1525.000000,1525.000000,1487.500000,1525.000000,992.918823,179124000
2011-03-17,1487.500000,1500.000000,1475.000000,1487.500000,968.502380,127068000
2011-03-18,1500.000000,1500.000000,1475.000000,1500.000000,976.641296,115816000
2011-03-21,1500.000000,1512.500000,1475.000000,1500.000000,976.641296,120318000
2011-03-22,1500.000000,1512.500000,1487.500000,1500.000000,976.641296,127502000
2011-03-23,1487.500000,1512.500000,1475.000000,1487.500000,968.502380,434872000
2011-03-24,1537.500000,1537.500000,1487.500000,1537.500000,1001.057373,249126000
2011-03-25,1575.000000,1575.000000,1537.500000,1575.000000,1025.473145,311256000
2011-03-28,1550.000000,1587.500000,1537.500000,1550.000000,1009.195862,133052000
2011-03-29,1600.000000,1600.000000,1537.500000,1600.000000,1041.750610,185728000
2011-03-30,1625.000000,1625.000000,1587.500000,1625.000000,1058.028076,156632000
2011-03-31,1700.000000,1700.000000,1625.000000,1700.000000,1106.859985,335866000
2011-04-01,1712.500000,1712.500000,1675.000000,1712.500000,1114.998657,136062000
2011-04-04,1712.500000,1737.500000,1700.000000,1712.500000,1114.998657,236652000
2011-04-05,1662.500000,1725.000000,1650.000000,1662.500000,1082.443970,105876000
2011-04-06,1700.000000,1712.500000,1650.000000,1700.000000,1106.859985,204864000
2011-04-07,1700.000000,1725.000000,1687.500000,1700.000000,1106.859985,114000000
2011-04-08,1750.000000,1750.000000,1700.000000,1750.000000,1139.414917,228924000
2011-04-11,1737.500000,1762.500000,1712.500000,1737.500000,1131.276001,82458000
2011-04-12,1712.500000,1725.000000,1700.000000,1712.500000,1114.998657,51890000
2011-04-13,1700.000000,1712.500000,1687.500000,1700.000000,1106.859985,106062000
2011-04-14,1675.000000,1700.000000,1662.500000,1675.000000,1090.582764,88770000
2011-04-15,1700.000000,1700.000000,1675.000000,1700.000000,1106.859985,71234000
2011-04-18,1675.000000,1700.000000,1662.500000,1675.000000,1090.582764,81782000
2011-04-19,1675.000000,1687.500000,1637.500000,1675.000000,1090.582764,68724000
2011-04-20,1775.000000,1775.000000,1687.500000,1775.000000,1155.692261,355208000
2011-04-21,1775.000000,1787.500000,1737.500000,1775.000000,1155.692261,133534000
2011-04-25,1762.500000,1787.500000,1750.000000,1762.500000,1147.553589,63496000
2011-04-26,1750.000000,1762.500000,1725.000000,1750.000000,1139.414917,50610000
2011-04-27,1787.500000,1787.500000,1750.000000,1787.500000,1163.830811,144352000
2011-04-28,1762.500000,1812.500000,1750.000000,1762.500000,1147.553589,86680000
2011-04-29,1787.500000,1787.500000,1750.000000,1787.500000,1163.830811,131152000
2011-05-02,1837.500000,1837.500000,1787.500000,1837.500000,1196.385498,175864000
2011-05-03,1825.000000,1837.500000,1800.000000,1825.000000,1188.246826,86486000
2011-05-04,1800.000000,1812.500000,1775.000000,1800.000000,1171.969482,134974000
2011-05-05,1800.000000,1800.000000,1762.500000,1800.000000,1171.969482,122802000
2011-05-06,1750.000000,1787.500000,1737.500000,1750.000000,1139.414917,195296000
2011-05-09,1725.000000,1750.000000,1725.000000,1725.000000,1123.137573,120748000
2011-05-10,1762.500000,1775.000000,1700.000000,1762.500000,1147.553589,293226000
2011-05-11,1787.500000,1787.500000,1762.500000,1787.500000,1163.830811,135602000
2011-05-12,1762.500000,1787.500000,1750.000000,1762.500000,1147.553589,91356000
2011-05-13,1787.500000,1787.500000,1775.000000,1787.500000,1163.830811,83126000
2011-05-16,1762.500000,1787.500000,1737.500000,1762.500000,1147.553589,118688000
2011-05-18,1775.000000,1787.500000,1762.500000,1775.000000,1155.692261,86030000
2011-05-19,1812.500000,1812.500000,1775.000000,1812.500000,1180.108032,220650000
2011-05-20,1812.500000,1825.000000,1800.000000,1812.500000,1180.108032,99646000
2011-05-23,1775.000000,1800.000000,1750.000000,1775.000000,1155.692261,95004000
2011-05-24,1775.000000,1775.000000,1750.000000,1775.000000,1155.692261,78786000
2011-05-25,1737.500000,1762.500000,1725.000000,1737.500000,1131.276001,115124000
2011-05-26,1750.000000,1762.500000,1737.500000,1750.000000,1139.414917,95060000
2011-05-27,1787.500000,1787.500000,1725.000000,1787.500000,1163.830811,93642000
2011-05-30,1800.000000,1812.500000,1775.000000,1800.000000,1171.969482,174292000
2011-05-31,1800.000000,1812.500000,1775.000000,1800.000000,1171.969482,129632000
2011-06-01,1787.500000,1812.500000,1787.500000,1787.500000,1163.830811,74528000
2011-06-03,1775.000000,1775.000000,1750.000000,1775.000000,1155.692261,150558000
2011-06-06,1750.000000,1762.500000,1750.000000,1750.000000,1139.414917,63178000
2011-06-07,1762.500000,1762.500000,1737.500000,1762.500000,1147.553589,68208000
2011-06-08,1750.000000,1762.500000,1725.000000,1750.000000,1139.414917,142582000
2011-06-09,1737.500000,1750.000000,1725.000000,1737.500000,1131.276001,90362000
2011-06-10,1750.000000,1750.000000,1725.000000,1750.000000,1139.414917,107274000
2011-06-13,1725.000000,1737.500000,1712.500000,1725.000000,1123.137573,43116000
2011-06-14,1737.500000,1750.000000,1725.000000,1737.500000,1131.276001,93508000
2011-06-15,1737.500000,1762.500000,1737.500000,1737.500000,1131.276001,89452000
2011-06-16,1687.500000,1712.500000,1675.000000,1687.500000,1118.123413,159672000
2011-06-17,1700.000000,1725.000000,1675.000000,1700.000000,1126.405640,104982000
2011-06-20,1712.500000,1725.000000,1687.500000,1712.500000,1134.688232,62898000
2011-06-21,1737.500000,1750.000000,1712.500000,1737.500000,1151.253052,117296000
2011-06-22,1762.500000,1762.500000,1725.000000,1762.500000,1167.817871,74004000
2011-06-23,1750.000000,1762.500000,1737.500000,1750.000000,1159.535522,69678000
2011-06-24,1762.500000,1775.000000,1725.000000,1762.500000,1167.817871,71970000
2011-06-27,1762.500000,1775.000000,1750.000000,1762.500000,1167.817871,75246000
2011-06-28,1762.500000,1775.000000,1750.000000,1762.500000,1167.817871,44444000
2011-06-30,1800.000000,1800.000000,1762.500000,1800.000000,1192.665039,212514000
2011-07-01,1825.000000,1825.000000,1800.000000,1825.000000,1209.229736,168476000
2011-07-04,1825.000000,1825.000000,1825.000000,1825.000000,1209.229736,0
2011-07-05,1800.000000,1825.000000,1787.500000,1800.000000,1192.665039,80348000
2011-07-06,1812.500000,1812.500000,1787.500000,1812.500000,1200.947510,56692000
2011-07-07,1837.500000,1850.000000,1812.500000,1837.500000,1217.511963,133404000
2011-07-08,1900.000000,1925.000000,1850.000000,1900.000000,1258.924194,264506000
2011-07-11,1925.000000,1937.500000,1900.000000,1925.000000,1275.489136,113930000
2011-07-12,1887.500000,1912.500000,1875.000000,1887.500000,1250.641602,99342000
2011-07-13,1900.000000,1900.000000,1887.500000,1900.000000,1258.924194,102364000
2011-07-14,1950.000000,1950.000000,1900.000000,1950.000000,1292.053955,109870000
2011-07-15,1975.000000,2000.000000,1950.000000,1975.000000,1308.618652,154924000
2011-07-18,1962.500000,1975.000000,1937.500000,1962.500000,1300.336060,112922000
2011-07-19,1912.500000,1937.500000,1900.000000,1912.500000,1267.206665,122816000
2011-07-20,1900.000000,1925.000000,1875.000000,1900.000000,1258.924194,147348000
2011-07-21,1887.500000,1900.000000,1875.000000,1887.500000,1250.641602,54120000
2011-07-22,1900.000000,1912.500000,1887.500000,1900.000000,1258.924194,80884000
2011-07-25,1925.000000,1937.500000,1875.000000,1925.000000,1275.489136,137620000
2011-07-26,1962.500000,1987.500000,1912.500000,1962.500000,1300.336060,125750000
2011-07-27,2012.500000,2037.500000,1962.500000,2012.500000,1333.465698,121794000
2011-07-28,1975.000000,2000.000000,1962.500000,1975.000000,1308.618652,111238000
2011-07-29,1962.500000,2000.000000,1925.000000,1962.500000,1300.336060,87778000
2011-08-01,2012.500000,2012.500000,1962.500000,2012.500000,1333.465698,127378000
2011-08-02,1975.000000,2025.000000,1950.000000,1975.000000,1308.618652,74740000
2011-08-03,1912.500000,1950.000000,1900.000000,1912.500000,1267.206665,148372000
2011-08-04,1925.000000,1950.000000,1887.500000,1925.000000,1275.489136,114532000
2011-08-05,1837.500000,1850.000000,1775.000000,1837.500000,1217.511963,357224000
2011-08-08,1837.500000,1837.500000,1700.000000,1837.500000,1217.511963,318090000
2011-08-09,1800.000000,1875.000000,1700.000000,1800.000000,1192.665039,318848000
2011-08-10,1875.000000,1875.000000,1825.000000,1875.000000,1242.359253,200796000
2011-08-11,1825.000000,1850.000000,1787.500000,1825.000000,1209.229736,232042000
2011-08-12,1800.000000,1850.000000,1775.000000,1800.000000,1192.665039,212256000
2011-08-15,1825.000000,1837.500000,1787.500000,1825.000000,1209.229736,123276000
2011-08-16,1812.500000,1850.000000,1812.500000,1812.500000,1200.947510,183544000
2011-08-18,1837.500000,1850.000000,1825.000000,1837.500000,1217.511963,155114000
2011-08-19,1737.500000,1812.500000,1725.000000,1737.500000,1151.253052,251334000
2011-08-22,1700.000000,1750.000000,1662.500000,1700.000000,1126.405640,235396000
2011-08-23,1725.000000,1725.000000,1675.000000,1725.000000,1142.970581,118624000
